ID,area_name,item_name,year,period,periodName,latest,value,footnotes
CUURS11ASAS,"Boston-Cambridge-Newton, MA-NH",Services,2019,M07,July,361.682,[{}]
CUURS11ASAS,"Boston-Cambridge-Newton, MA-NH",Services,2019,M05,May,359.654,[{}]
CUURS11ASAS,"Boston-Cambridge-Newton, MA-NH",Services,2019,M03,March,358.681,[{}]
CUURS11ASAS,"Boston-Cambridge-Newton, MA-NH",Services,2019,M01,January,358.347,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M11,November,232.265,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M09,September,235.205,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M07,July,245.748,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M05,May,242.470,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M03,March,234.578,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2022,M01,January,222.369,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M11,November,220.436,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M09,September,208.309,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M07,July,213.981,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M05,May,206.781,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M03,March,194.353,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2021,M01,January,187.703,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M11,November,185.881,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M09,September,180.884,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M07,July,181.952,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M05,May,176.138,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M03,March,186.954,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2020,M01,January,192.241,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M11,November,190.692,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M09,September,189.679,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M07,July,193.663,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M05,May,199.182,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M03,March,193.368,[{}]
CUURS11ASAT,"Boston-Cambridge-Newton, MA-NH",Transportation,2019,M01,January,192.302,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M12,December,122.084,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M11,November,123.985,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M10,October,129.743,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M09,September,133.312,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M08,August,130.923,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M07,July,126.323,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M06,June,129.609,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M05,May,132.492,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M04,April,127.341,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M03,March,134.936,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M02,February,129.746,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2022,M01,January,128.412,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M12,December,121.188,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M11,November,123.389,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M10,October,128.729,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M09,September,130.404,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M08,August,129.571,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M07,July,122.740,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M06,June,124.798,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M05,May,125.626,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M04,April,124.678,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M03,March,128.362,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M02,February,126.288,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2021,M01,January,127.102,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M12,December,113.195,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M11,November,114.335,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M10,October,118.483,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M09,September,125.376,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M08,August,119.120,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M07,July,114.472,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M06,June,112.850,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M05,May,112.596,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M04,April,116.808,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M03,March,125.096,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M02,February,127.306,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2020,M01,January,125.131,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M12,December,115.059,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M11,November,118.933,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M10,October,123.379,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M09,September,125.104,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M08,August,123.568,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M07,July,116.924,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M06,June,122.340,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M05,May,122.042,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M04,April,120.552,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M03,March,125.298,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M02,February,127.683,[{}]
CUURS12ASAA,"New York-Newark-Jersey City, NY-NJ-PA",Apparel,2019,M01,January,121.501,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M12,December,222.673,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M11,November,225.125,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M10,October,224.172,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M09,September,224.197,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M08,August,226.731,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M07,July,227.670,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M06,June,227.812,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M05,May,226.222,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M04,April,221.803,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M03,March,221.613,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M02,February,217.392,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2022,M01,January,214.655,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M12,December,211.471,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M11,November,211.587,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M10,October,210.314,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M09,September,208.842,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M08,August,206.111,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M07,July,204.398,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M06,June,203.246,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M05,May,201.131,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M04,April,199.643,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M03,March,198.043,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M02,February,195.862,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2021,M01,January,194.743,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M12,December,191.140,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M11,November,189.798,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M10,October,191.470,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M09,September,192.413,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M08,August,191.619,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M07,July,190.178,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M06,June,189.546,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M05,May,189.287,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M04,April,189.595,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M03,March,190.403,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M02,February,191.973,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2020,M01,January,192.635,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M12,December,189.876,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M11,November,189.674,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M10,October,191.387,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M09,September,191.566,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M08,August,192.325,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M07,July,191.477,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M06,June,192.396,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M05,May,192.610,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M04,April,191.104,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M03,March,190.914,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M02,February,189.976,[{}]
CUURS12ASAC,"New York-Newark-Jersey City, NY-NJ-PA",Commodities,2019,M01,January,189.572,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M12,December,110.754,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M11,November,111.305,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M10,October,111.843,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M09,September,112.939,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M08,August,114.067,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M07,July,114.062,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M06,June,113.069,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M05,May,112.328,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M04,April,112.132,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M03,March,111.810,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M02,February,113.062,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2022,M01,January,111.650,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M12,December,109.670,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M11,November,108.264,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M10,October,107.002,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M09,September,105.997,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M08,August,104.717,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M07,July,104.561,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M06,June,103.994,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M05,May,100.462,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M04,April,99.179,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M03,March,96.474,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M02,February,95.693,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2021,M01,January,95.228,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M12,December,94.709,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M11,November,93.306,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M10,October,94.419,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M09,September,94.180,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M08,August,94.311,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M07,July,93.050,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M06,June,91.778,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M05,May,92.107,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M04,April,91.955,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M03,March,92.559,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M02,February,92.708,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2020,M01,January,92.779,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M12,December,92.176,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M11,November,92.011,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M10,October,92.472,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M09,September,92.768,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M08,August,92.522,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M07,July,92.823,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M06,June,93.064,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M05,May,93.358,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M04,April,92.979,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M03,March,93.649,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M02,February,93.793,[{}]
CUURS12ASAD,"New York-Newark-Jersey City, NY-NJ-PA",Durables,2019,M01,January,94.605,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M12,December,158.000,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M11,November,158.216,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M10,October,156.708,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M09,September,156.339,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M08,August,156.553,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M07,July,155.494,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M06,June,155.051,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M05,May,155.119,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M04,April,155.131,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M03,March,154.990,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M02,February,155.690,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2022,M01,January,155.078,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M12,December,155.115,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M11,November,155.350,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M10,October,155.327,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M09,September,154.768,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M08,August,154.111,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M07,July,152.707,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M06,June,152.071,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M05,May,151.377,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M04,April,151.253,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M03,March,151.034,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M02,February,150.812,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2021,M01,January,150.705,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M12,December,149.973,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M11,November,150.086,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M10,October,150.858,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M09,September,150.721,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M08,August,150.265,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M07,July,149.780,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M06,June,147.716,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M05,May,147.976,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M04,April,148.037,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M03,March,148.035,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M02,February,147.979,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2020,M01,January,148.031,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M12,December,147.649,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M11,November,147.417,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M10,October,147.038,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M09,September,147.198,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M08,August,146.691,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M07,July,144.710,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M06,June,144.133,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M05,May,144.380,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M04,April,144.143,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M03,March,143.612,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M02,February,143.119,[{}]
CUURS12ASAE,"New York-Newark-Jersey City, NY-NJ-PA",Education and communication,2019,M01,January,143.331,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M12,December,326.722,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M11,November,325.845,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M10,October,323.412,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M09,September,321.447,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M08,August,321.344,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M07,July,320.077,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M06,June,314.683,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M05,May,313.714,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M04,April,311.345,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M03,March,306.791,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M02,February,305.776,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2022,M01,January,303.790,[{}]
CUURS12ASAF,"New York-Newark-Jersey City, NY-NJ-PA",Food and beverages,2021,M12,December,301.014,[{}]
